"section","project_message_id","distance"
"5.2A.2 Correction  of Defects and Latent  Defects.","2ff631ec-5fde-409b-8c02-54a3b94fb33a","0.5859077572822571"
"VII. SAFETY: ACCIDENT PREVENTION","2ff631ec-5fde-409b-8c02-54a3b94fb33a","0.5713703632354736"
"5.5 Utility  Adjustments.","2ff631ec-5fde-409b-8c02-54a3b94fb33a","0.5668326020240784"
"Table","69fbeb60-7c5f-4b28-ba20-7095d4c07b22","0.6103698015213013"
"Table","69fbeb60-7c5f-4b28-ba20-7095d4c07b22","0.5824363231658936"
"10A.4.4 Construction  Payment Adjustment  and Withholding.","69fbeb60-7c5f-4b28-ba20-7095d4c07b22","0.5773907899856567"
"5.8.5 Final Acceptance.","eb623eba-0541-424e-b60a-296aa06747ea","0.46473121643066406"
"2.6 [Not Used]","eb623eba-0541-424e-b60a-296aa06747ea","0.4479404091835022"
"HAZARDOUS MATERIALS RISK ALLOCATION  TERMS","eb623eba-0541-424e-b60a-296aa06747ea","0.43728888034820557"
"Civil Infrastructure Installed in Support of the Signaling and Communications Equipment and Electri /fi cation","1affb1bf-4021-44e3-afc6-420c7cd3e7f5","0.6942729949951172"
"Site Amenities and Furnishings","1affb1bf-4021-44e3-afc6-420c7cd3e7f5","0.6226861476898193"
"Design","1affb1bf-4021-44e3-afc6-420c7cd3e7f5","0.6217728853225708"
"Civil Infrastructure Installed in Support of the Signaling and Communications Equipment and Electri /fi cation","b867e5cc-e32e-490b-89b6-e50f5cf0577b","0.5694441199302673"
"E. Cost Estimate and Schedule Impacts","b867e5cc-e32e-490b-89b6-e50f5cf0577b","0.5529115200042725"
"DESCRIPTION","b867e5cc-e32e-490b-89b6-e50f5cf0577b","0.5164576768875122"
"E. Cost Estimate and Schedule Impacts","903fbe16-c06f-4e65-a34c-30f3063d6e9c","0.5769901871681213"
"B. Description and Conceptual Drawings","903fbe16-c06f-4e65-a34c-30f3063d6e9c","0.5336809158325195"
"C. Locations and How Used","903fbe16-c06f-4e65-a34c-30f3063d6e9c","0.531684398651123"
"t. Milestone Schedule","f0e70979-2fe0-4ef2-9582-f56ac4407542","0.6332607269287109"
"Table","f0e70979-2fe0-4ef2-9582-f56ac4407542","0.5883913040161133"
"Table","f0e70979-2fe0-4ef2-9582-f56ac4407542","0.5757395029067993"
"5.5.4 Utility  Adjustment  Costs.","17ff69e9-e036-4888-a678-962ac50b924d","0.5556865334510803"
"5.5 Utility  Adjustments.","17ff69e9-e036-4888-a678-962ac50b924d","0.5386232137680054"
"5.5.8 Applications  for  Utility  Permits.","17ff69e9-e036-4888-a678-962ac50b924d","0.536597490310669"
"DEFINITIONS","945c888e-e603-48b1-a0eb-4f01964502d8","0.43329375982284546"
"5.5.4 Utility  Adjustment  Costs.","945c888e-e603-48b1-a0eb-4f01964502d8","0.4297904074192047"
"""Affiliate"" means:","aef7b7f4-ac9c-46e4-964f-2d6a3d751fa9","0.42753374576568604"
"DEFINITIONS","aef7b7f4-ac9c-46e4-964f-2d6a3d751fa9","0.4254540801048279"
"5.10 Landscaping.","aef7b7f4-ac9c-46e4-964f-2d6a3d751fa9","0.42415952682495117"
"10A.4 .. 3 General Provisions  in Respect of Delay Liquidated  Damages.","2339e71c-bbbc-4046-b900-f06e6a30ab57","0.5682886838912964"
"1:oA.4 Delay  Liquidated Damages;  Construction Payment  Adjustment and Withholding.","2339e71c-bbbc-4046-b900-f06e6a30ab57","0.5533804297447205"
"10A.4.2  Milestone  Delay Liquidated  Damages.","2339e71c-bbbc-4046-b900-f06e6a30ab57","0.5379058122634888"
"10A.4 .. 3 General Provisions  in Respect of Delay Liquidated  Damages.","389c5249-0acc-4dc2-898b-5db52066843d","0.6066608428955078"
"10A.4.2  Milestone  Delay Liquidated  Damages.","389c5249-0acc-4dc2-898b-5db52066843d","0.5635977983474731"
"10A.4.1  AP Delay Liquidated  Damages.","389c5249-0acc-4dc2-898b-5db52066843d","0.5626901388168335"
"10A.4 .. 3 General Provisions  in Respect of Delay Liquidated  Damages.","fdcba065-83cd-4afd-b57f-88798b8fcc4d","0.5536724328994751"
"MULTIPLE  OBLIGEE  RIDER","fdcba065-83cd-4afd-b57f-88798b8fcc4d","0.5278597474098206"
"10A.4.2  Milestone  Delay Liquidated  Damages.","fdcba065-83cd-4afd-b57f-88798b8fcc4d","0.5275833606719971"
"10A.4.2  Milestone  Delay Liquidated  Damages.","3eb3cb5c-a069-45ee-9d43-36e219d6eabb","0.7416009306907654"
"10A.4 .. 3 General Provisions  in Respect of Delay Liquidated  Damages.","3eb3cb5c-a069-45ee-9d43-36e219d6eabb","0.6966197490692139"
"1:oA.4 Delay  Liquidated Damages;  Construction Payment  Adjustment and Withholding.","3eb3cb5c-a069-45ee-9d43-36e219d6eabb","0.6450373530387878"
"10A.4.2  Milestone  Delay Liquidated  Damages.","2a45e1cc-cab8-4ecd-86c5-abe96f957fd8","0.7395058870315552"
"10A.4 .. 3 General Provisions  in Respect of Delay Liquidated  Damages.","2a45e1cc-cab8-4ecd-86c5-abe96f957fd8","0.7125236988067627"
"10A.4.1  AP Delay Liquidated  Damages.","2a45e1cc-cab8-4ecd-86c5-abe96f957fd8","0.633190393447876"
"10A.4.2  Milestone  Delay Liquidated  Damages.","7c551bd6-8a26-4816-a879-a55188b8c031","0.7037783861160278"
"10A.4 .. 3 General Provisions  in Respect of Delay Liquidated  Damages.","7c551bd6-8a26-4816-a879-a55188b8c031","0.6545348167419434"
"10A.4.1  AP Delay Liquidated  Damages.","7c551bd6-8a26-4816-a879-a55188b8c031","0.5871047377586365"
"4. Commercial  General Liability Insurance","3491a0ce-8944-44a5-bca0-f07f4bfc3fe5","0.507393479347229"
"15.1.3 IFA Evaluation and Response to Relief Request; Negotiations.","3491a0ce-8944-44a5-bca0-f07f4bfc3fe5","0.5022574663162231"
"15.9 Insurance  Deductible;  Insurance  Proceeds","3491a0ce-8944-44a5-bca0-f07f4bfc3fe5","0.5021356344223022"
"4. Commercial  General Liability Insurance","72458aa6-1872-4367-9e70-b78a6be2b276","0.555159330368042"
"DEVELOPER FINANCING","72458aa6-1872-4367-9e70-b78a6be2b276","0.5502930283546448"
"19.4.4 Limitations  on Remedies.","72458aa6-1872-4367-9e70-b78a6be2b276","0.5480678081512451"
"4.2 Site Conditions.","fdf794a0-bab2-4986-969e-455a8151c2de","0.49870404601097107"
"Table","fdf794a0-bab2-4986-969e-455a8151c2de","0.4838728606700897"
"TERMINATION","393bb19e-f840-4345-93a0-8bf6b9903ea1","0.6277968883514404"
"1.3 Order of Precedence of Project  Management Plan.","fdf794a0-bab2-4986-969e-455a8151c2de","0.47881051898002625"
"15.7.8 Change in Law.","cb44c2a4-27b0-4ea2-8978-e5b79dff6e5e","0.5735597610473633"
"4.2 Site Conditions.","cb44c2a4-27b0-4ea2-8978-e5b79dff6e5e","0.5525022745132446"
"15.15 Mitigation.","cb44c2a4-27b0-4ea2-8978-e5b79dff6e5e","0.5465281009674072"
"EXHIBIT 2-F","f51e74e5-0462-466e-ba79-3a4a1e0848fa","0.5288386344909668"
"5.7 Schedule,  Project  Schedule Deadlines and Notices  to Proceed.","f51e74e5-0462-466e-ba79-3a4a1e0848fa","0.5251065492630005"
"EXHIBIT  2-E","f51e74e5-0462-466e-ba79-3a4a1e0848fa","0.5191836953163147"
"19.4 Design-Build Contractor Remedies for Developer Default.","581ae954-60e9-4f8b-8c25-f718fc023493","0.6966962218284607"
"TERMINATION","581ae954-60e9-4f8b-8c25-f718fc023493","0.6631324291229248"
"2.  Withholding","6f9bb0aa-34ce-4f1d-a0da-53014e83bdb0","0.6094964742660522"
"17.1.4 Notice and Prosecution of Claims.","6f9bb0aa-34ce-4f1d-a0da-53014e83bdb0","0.5872859954833984"
"V. CONTRACT  WORK  HOURS  AND SAFETY STANDARDS  ACT","6f9bb0aa-34ce-4f1d-a0da-53014e83bdb0","0.5864683389663696"
"DEFAULT; REMEDIES; DISPUTE RESOLUTION","651537e8-c5ad-42b0-8216-a59611faf87a","0.5700941681861877"
"19.5 Partnering.","651537e8-c5ad-42b0-8216-a59611faf87a","0.5453956127166748"
"""Affiliate"" means:","651537e8-c5ad-42b0-8216-a59611faf87a","0.5290604829788208"
"19.6.3 Arbitration.","331d8f2a-f74e-4fe2-80bb-a01c79554e3c","0.5379533171653748"
"19.5 Partnering.","331d8f2a-f74e-4fe2-80bb-a01c79554e3c","0.5310394763946533"
"""Affiliate"" means:","331d8f2a-f74e-4fe2-80bb-a01c79554e3c","0.49595022201538086"
"DEFAULT; REMEDIES; DISPUTE RESOLUTION","2b7d2b09-7f1e-423e-885d-279172952c1a","0.5514469742774963"
"19.5 Partnering.","2b7d2b09-7f1e-423e-885d-279172952c1a","0.5390806198120117"
"19.6.3 Arbitration.","2b7d2b09-7f1e-423e-885d-279172952c1a","0.5382182598114014"
"19.1.1.17  [Not Used)","5211df02-6930-4412-854a-7123718bfc2d","0.5739048719406128"
"15.7.4 Flood  Event.","5c73e82d-c759-484c-88ff-f7f0c515f7d4","0.6460023522377014"
"17.SC Parent Guarantees.","5211df02-6930-4412-854a-7123718bfc2d","0.5648725628852844"
"""Affiliate"" means:","5211df02-6930-4412-854a-7123718bfc2d","0.54593825340271"
"RECITALS:","b9c3f858-e339-45a9-a453-b4a499e0162f","0.6176608800888062"
"""Affiliate"" means:","b9c3f858-e339-45a9-a453-b4a499e0162f","0.6012192964553833"
"17.SC Parent Guarantees.","b9c3f858-e339-45a9-a453-b4a499e0162f","0.6000530123710632"
"17.SC Parent Guarantees.","8f7ed4bd-3030-4a53-9c75-87e49d79e0b3","0.6326297521591187"
"19 .. 1.1.19 [Not Used)","8f7ed4bd-3030-4a53-9c75-87e49d79e0b3","0.6081520318984985"
"3.SA.3 Developer shall use all reasonable efforts to:","8f7ed4bd-3030-4a53-9c75-87e49d79e0b3","0.6052237749099731"
"(h) Pollution Insurance","8f7ed4bd-3030-4a53-9c75-87e49d79e0b3","0.5950806140899658"
"19.1.1.17  [Not Used)","cc61cb9e-a35b-4689-9976-d5dc27c836cc","0.5760661363601685"
"17.SC Parent Guarantees.","cc61cb9e-a35b-4689-9976-d5dc27c836cc","0.567229151725769"
"""Key Submittal"" means:","cc61cb9e-a35b-4689-9976-d5dc27c836cc","0.5536991953849792"
"""Affiliate"" means:","9df6530e-c925-4fe1-8f17-5dd56f4ed4a9","0.5453464984893799"
"15.7.8 Change in Law.","9df6530e-c925-4fe1-8f17-5dd56f4ed4a9","0.49606895446777344"
"16.1.1 IFA Right to Issue Change Order.","9df6530e-c925-4fe1-8f17-5dd56f4ed4a9","0.4795716404914856"
"""Affiliate"" means:","0e3d6bef-1869-481b-9805-06b722c289bc","0.5360876321792603"
"16.1.1 IFA Right to Issue Change Order.","0e3d6bef-1869-481b-9805-06b722c289bc","0.4872761368751526"
"15.7.8 Change in Law.","0e3d6bef-1869-481b-9805-06b722c289bc","0.4809490144252777"
"""Affiliate"" means:","b83a0c04-cdbd-4bcd-8aa6-027cb79630ad","0.5173496007919312"
"16.1.2 Request for Change Proposal.","b83a0c04-cdbd-4bcd-8aa6-027cb79630ad","0.425809770822525"
"16.1.1 IFA Right to Issue Change Order.","b83a0c04-cdbd-4bcd-8aa6-027cb79630ad","0.4198758006095886"
"2. PAYMENTS UNDER THE ASSIGNED AGREEMENT.","d8f0760d-a68f-4411-91af-4072b9970933","0.48794662952423096"
"1. Builder's  Risk Insurance during Construction","d8f0760d-a68f-4411-91af-4072b9970933","0.4716895818710327"
"REQUIRED  CONTRACT  PROVISIONS","d8f0760d-a68f-4411-91af-4072b9970933","0.46520909667015076"
"2. PAYMENTS UNDER THE ASSIGNED AGREEMENT.","cbeeeb21-2c98-4475-a5e4-bf07bc298be7","0.5811877250671387"
"""Affiliate"" means:","cbeeeb21-2c98-4475-a5e4-bf07bc298be7","0.5091876983642578"
"DEVELOPER FINANCING","cbeeeb21-2c98-4475-a5e4-bf07bc298be7","0.5081113576889038"
"15.7.8 Change in Law.","87fc39ec-4629-4dba-b20d-7afca6b8cd65","0.5891977548599243"
"15.7.4 Flood  Event.","87fc39ec-4629-4dba-b20d-7afca6b8cd65","0.5877089500427246"
"15.6.2 Claim  Deductible.","87fc39ec-4629-4dba-b20d-7afca6b8cd65","0.5860326290130615"
"2. PAYMENTS UNDER THE ASSIGNED AGREEMENT.","1ec45591-15b7-4d75-bda4-9ade86846a60","0.5498639345169067"
"15.6.2 Claim  Deductible.","1ec45591-15b7-4d75-bda4-9ade86846a60","0.5309628248214722"
"15.7.4 Flood  Event.","1ec45591-15b7-4d75-bda4-9ade86846a60","0.5219242572784424"
"4.3 Governmental Approvals.","95744120-1114-4082-9b69-dd9d9e581185","0.5843021869659424"
"3.1.2 Time Periods.","95744120-1114-4082-9b69-dd9d9e581185","0.5763441920280457"
"4.3.4.5 All risk and cost of litigation.","95744120-1114-4082-9b69-dd9d9e581185","0.560916543006897"
"3.1.5 IFA and Developer  Review and Comment.","adac6716-aaef-4794-b419-e883fdafbe71","0.6150327324867249"
"3.1.5.2 [Not Used]","adac6716-aaef-4794-b419-e883fdafbe71","0.6102981567382812"
"3.1.2 Time Periods.","adac6716-aaef-4794-b419-e883fdafbe71","0.5962502360343933"
"19.4 Design-Build Contractor Remedies for Developer Default.","393bb19e-f840-4345-93a0-8bf6b9903ea1","0.693963885307312"
"3.1.5 IFA and Developer  Review and Comment.","53f93c5b-9b83-47c3-988d-d78bdfcea988","0.6384721994400024"
"3.1.5.2 [Not Used]","53f93c5b-9b83-47c3-988d-d78bdfcea988","0.6340184211730957"
"3.1.2 Time Periods.","53f93c5b-9b83-47c3-988d-d78bdfcea988","0.6197483539581299"
"3.1.5 IFA and Developer  Review and Comment.","897961a4-c185-4d6b-a144-b0f7bc3853d5","0.6877654790878296"
"3.1.2 Time Periods.","897961a4-c185-4d6b-a144-b0f7bc3853d5","0.6662905216217041"
"3 .. 1.4 Other IFA Approvals.","897961a4-c185-4d6b-a144-b0f7bc3853d5","0.6643027067184448"
"19A.2.2  Procedures  for  Pass Through  Claims.","c82582ff-1881-46cf-880d-0621fe33e3d6","0.6909087896347046"
"19.2.8 Suspension  of Work ..","c82582ff-1881-46cf-880d-0621fe33e3d6","0.6673536896705627"
"15.15 Mitigation.","c82582ff-1881-46cf-880d-0621fe33e3d6","0.6652631759643555"
"19.2.8 Suspension  of Work ..","393bb19e-f840-4345-93a0-8bf6b9903ea1","0.6997219324111938"
"19.4 Design-Build Contractor Remedies for Developer Default.","ba6194e9-e43a-464d-9534-702ef14fd1aa","0.6416536569595337"
"19.2.8 Suspension  of Work ..","ba6194e9-e43a-464d-9534-702ef14fd1aa","0.6085631847381592"
"19.2 Developer  Remedies for Design-Build  Contractor  Default.","ba6194e9-e43a-464d-9534-702ef14fd1aa","0.5835148096084595"
"19.2.8 Suspension  of Work ..","6e4456a1-4931-435a-ad81-02fa594200a4","0.674584150314331"
"19.4 Design-Build Contractor Remedies for Developer Default.","6e4456a1-4931-435a-ad81-02fa594200a4","0.6561221480369568"
"15.9 Insurance  Deductible;  Insurance  Proceeds","6e4456a1-4931-435a-ad81-02fa594200a4","0.6330586671829224"
"EARLY TERMINATION DATES AND TERMS FOR TERMINATION COMPENSATION","6e4456a1-4931-435a-ad81-02fa594200a4","0.6245139241218567"
"19A.2.2  Procedures  for  Pass Through  Claims.","7905974d-5ac6-4deb-8e80-64ced65e2d20","0.6695341467857361"
"15.7.4 Flood  Event.","7905974d-5ac6-4deb-8e80-64ced65e2d20","0.656545877456665"
"5.5.8 Applications  for  Utility  Permits.","7905974d-5ac6-4deb-8e80-64ced65e2d20","0.6564984917640686"
"3.1.2 Time Periods.","5c73e82d-c759-484c-88ff-f7f0c515f7d4","0.6806915998458862"
"4.3.4.5 All risk and cost of litigation.","5c73e82d-c759-484c-88ff-f7f0c515f7d4","0.6491155028343201"
"15.9 Insurance  Deductible;  Insurance  Proceeds","5c73e82d-c759-484c-88ff-f7f0c515f7d4","0.646651029586792"
"8.1.2 [Not Used)","da755915-ea6c-44a2-bda1-4727080edbeb","0.6539206504821777"
"15.9 Insurance  Deductible;  Insurance  Proceeds","da755915-ea6c-44a2-bda1-4727080edbeb","0.651341438293457"
"6.1 General.","edf92f52-e226-48b3-b235-3ac3bc148d63","0.6026166081428528"
"4.3 Governmental Approvals.","edf92f52-e226-48b3-b235-3ac3bc148d63","0.5909687280654907"
"4.3.9 (Not Used]","edf92f52-e226-48b3-b235-3ac3bc148d63","0.5812937021255493"
"4.3 Governmental Approvals.","e222bc69-ca6b-401a-bf8a-e86c6a055218","0.561992347240448"
"5.6 Conditions  to Issuance  of NTP2 and Commencement  of Constr1.1ction.","e222bc69-ca6b-401a-bf8a-e86c6a055218","0.5554161071777344"
"3.1.5.2 [Not Used]","e222bc69-ca6b-401a-bf8a-e86c6a055218","0.5406907200813293"
"2.1.1 [Not Used)","01ba40b2-e751-4b3d-a16e-084155d14d07","0.583242654800415"
"5.4 Project Right of Way Acquisition.","01ba40b2-e751-4b3d-a16e-084155d14d07","0.562468945980072"
"5. Automobile  Liability Insurance","01ba40b2-e751-4b3d-a16e-084155d14d07","0.5587506294250488"
"20.7.4 Continuance  or  Termination  of  Key  Contracts  Prior  to  Work Completion.","1cd3a385-147c-4049-a0a0-678d031a0425","0.545417070388794"
"20.7.6 Other Close-Out Activities.","1cd3a385-147c-4049-a0a0-678d031a0425","0.5327264666557312"
"5.10 Landscaping.","1cd3a385-147c-4049-a0a0-678d031a0425","0.5327050089836121"
"20.7.4 Continuance  or  Termination  of  Key  Contracts  Prior  to  Work Completion.","b6a9966d-be44-48cc-a09f-2f078de4b549","0.5579626560211182"
"5.10 Landscaping.","b6a9966d-be44-48cc-a09f-2f078de4b549","0.542043924331665"
"20.7.6 Other Close-Out Activities.","b6a9966d-be44-48cc-a09f-2f078de4b549","0.5366270542144775"
"5.4 Project Right of Way Acquisition.","1e3601d4-5ee9-4f8d-931f-a7dcbe9093f3","0.5423283576965332"
"2.1.1 [Not Used)","1e3601d4-5ee9-4f8d-931f-a7dcbe9093f3","0.5345058441162109"
"20.7.6 Other Close-Out Activities.","1e3601d4-5ee9-4f8d-931f-a7dcbe9093f3","0.5256819725036621"
"14, All  Other Limits / Off-Project  Right of Way  Coverage","8d2f7d9f-3b97-4649-bd3d-6e0d01e93ab4","0.6199964284896851"
"5. 11 Design and Construction  Warranties.","b092aabb-e45e-4358-8169-07577d18bc58","0.596827507019043"
"5.8.5 Final Acceptance.","8d2f7d9f-3b97-4649-bd3d-6e0d01e93ab4","0.602958083152771"
"2.1.1 [Not Used)","8d2f7d9f-3b97-4649-bd3d-6e0d01e93ab4","0.5982595682144165"
"5.8.2 Conditions to IFA Issuing Certificate Evidencing OB Substantial  Completion.","d58f0140-6eea-4c32-9c1c-ff7278b7039a","0.5373284816741943"
"HAZARDOUS MATERIALS RISK ALLOCATION  TERMS","d58f0140-6eea-4c32-9c1c-ff7278b7039a","0.535302460193634"
"EXHIBIT 2-F","d58f0140-6eea-4c32-9c1c-ff7278b7039a","0.5185163021087646"
"4.3 Governmental Approvals.","d167b1e7-4c45-4417-bd51-66c925c08468","0.6328697204589844"
"5.6 Conditions  to Issuance  of NTP2 and Commencement  of Constr1.1ction.","d167b1e7-4c45-4417-bd51-66c925c08468","0.6310803890228271"
"5.7 Schedule,  Project  Schedule Deadlines and Notices  to Proceed.","d167b1e7-4c45-4417-bd51-66c925c08468","0.6212940812110901"
"4.3 Governmental Approvals.","252be7c6-cb40-4d94-ab45-601481a23a61","0.5643404722213745"
"5.6 Conditions  to Issuance  of NTP2 and Commencement  of Constr1.1ction.","252be7c6-cb40-4d94-ab45-601481a23a61","0.5509796738624573"
"4.3.9 (Not Used]","252be7c6-cb40-4d94-ab45-601481a23a61","0.5450197458267212"
"5.6 Conditions  to Issuance  of NTP2 and Commencement  of Constr1.1ction.","61e95fc4-bd2c-43b1-aeaf-13f458cb1d91","0.5586903095245361"
"4.4 Major Environmental  Approvals.","ef951116-4eaa-4d15-9861-3fb0f3279cd7","0.5646798610687256"
"5.7 Schedule,  Project  Schedule Deadlines and Notices  to Proceed.","ef951116-4eaa-4d15-9861-3fb0f3279cd7","0.5576794743537903"
"""Affiliate"" means:","ef951116-4eaa-4d15-9861-3fb0f3279cd7","0.5545276999473572"
"4.3.9 (Not Used]","61e95fc4-bd2c-43b1-aeaf-13f458cb1d91","0.568209171295166"
"[Describe  or indicate  ""none'1","61e95fc4-bd2c-43b1-aeaf-13f458cb1d91","0.5595881342887878"
"5.5.8 Applications  for  Utility  Permits.","61e95fc4-bd2c-43b1-aeaf-13f458cb1d91","0.5544137358665466"
"5.6 Conditions  to Issuance  of NTP2 and Commencement  of Constr1.1ction.","32a42ce4-4dbd-4907-8481-9d173fe25134","0.6153032779693604"
"4.3.9 (Not Used]","32a42ce4-4dbd-4907-8481-9d173fe25134","0.5953090786933899"
"4.3 Governmental Approvals.","32a42ce4-4dbd-4907-8481-9d173fe25134","0.5912269353866577"
"2.1.1 [Not Used)","4a0a0b38-827b-4ee4-bf24-ceb0663eca99","0.5339897871017456"
"5.2A.1 Defective  Work and Design-Build  Contractor's Warranties.","b092aabb-e45e-4358-8169-07577d18bc58","0.6054953932762146"
"3.5 Rights  of Cooperation  and Access.","4a0a0b38-827b-4ee4-bf24-ceb0663eca99","0.5112345814704895"
"[Describe  or indicate  ""none'1","4a0a0b38-827b-4ee4-bf24-ceb0663eca99","0.5059429407119751"
"2.1.1 [Not Used)","9c3d46c2-5e36-45ba-ad2f-d248817ca1fc","0.567731499671936"
"4.3.9 (Not Used]","9c3d46c2-5e36-45ba-ad2f-d248817ca1fc","0.553341269493103"
"5.8.5 Final Acceptance.","9c3d46c2-5e36-45ba-ad2f-d248817ca1fc","0.5528529286384583"
"REQUIRED  CONTRACT  PROVISIONS","b092aabb-e45e-4358-8169-07577d18bc58","0.6229144334793091"
"5.2A.1 Defective  Work and Design-Build  Contractor's Warranties.","edbb09dd-0fe4-4b09-9df6-e9896f03a7b8","0.5928310751914978"
"5.2A.3 Liability  Periods  for Defects  and Latent  Defects.","edbb09dd-0fe4-4b09-9df6-e9896f03a7b8","0.5805824995040894"
"5. 11 Design and Construction  Warranties.","edbb09dd-0fe4-4b09-9df6-e9896f03a7b8","0.5763633847236633"
"5.2A.3 Liability  Periods  for Defects  and Latent  Defects.","22d7e8fd-b689-4dcc-8fc9-e0953179823d","0.7164386510848999"
"5.2A.4 Damages for Defects and Latent  Defects.","22d7e8fd-b689-4dcc-8fc9-e0953179823d","0.6555266976356506"
"5.2A.1 Defective  Work and Design-Build  Contractor's Warranties.","22d7e8fd-b689-4dcc-8fc9-e0953179823d","0.6494680047035217"
"5.2A.2 Correction  of Defects and Latent  Defects.","22d7e8fd-b689-4dcc-8fc9-e0953179823d","0.643760621547699"
"5.2A.3 Liability  Periods  for Defects  and Latent  Defects.","78818203-275c-4c1c-8a2b-271705e83443","0.7078043222427368"
"5.2A.2 Correction  of Defects and Latent  Defects.","78818203-275c-4c1c-8a2b-271705e83443","0.6423507928848267"
"5.2A.4 Damages for Defects and Latent  Defects.","78818203-275c-4c1c-8a2b-271705e83443","0.6398786306381226"
"DEVELOPER FINANCING","acb1c6a0-90e3-4b59-926a-7dd3e3a0103b","0.6332659721374512"
"5.2A.3 Liability  Periods  for Defects  and Latent  Defects.","84fdbafa-1540-4ab6-8c27-e2f0176d6d47","0.6786648035049438"
"5.2A.4 Damages for Defects and Latent  Defects.","84fdbafa-1540-4ab6-8c27-e2f0176d6d47","0.6306408643722534"
"5.2A.1 Defective  Work and Design-Build  Contractor's Warranties.","84fdbafa-1540-4ab6-8c27-e2f0176d6d47","0.6180496215820312"
"5.2A.2 Correction  of Defects and Latent  Defects.","84fdbafa-1540-4ab6-8c27-e2f0176d6d47","0.613634467124939"
"5. 11 Design and Construction  Warranties.","4f6e9d46-28eb-4a45-bcc2-824f3e2effd7","0.6975815296173096"
"5.2A.1 Defective  Work and Design-Build  Contractor's Warranties.","4f6e9d46-28eb-4a45-bcc2-824f3e2effd7","0.6769468784332275"
"5.2A.3 Liability  Periods  for Defects  and Latent  Defects.","4f6e9d46-28eb-4a45-bcc2-824f3e2effd7","0.6638962030410767"
"25.3 Waiver.","0fd3ffd8-f3ad-4f20-a325-862aa3d816cc","0.6026104092597961"
"DEVELOPER FINANCING","0fd3ffd8-f3ad-4f20-a325-862aa3d816cc","0.5788652896881104"
"RECITALS:","0fd3ffd8-f3ad-4f20-a325-862aa3d816cc","0.5762045383453369"
"17.1.1 Insurance  Policies  and Coverage.","acb1c6a0-90e3-4b59-926a-7dd3e3a0103b","0.6564329266548157"
"REQUIRED  CONTRACT  PROVISIONS","74977421-011d-4947-9644-2b4481084d55","0.5669298768043518"
"17.6 Defense  and  Indemnification  Procedures  with  Respect  to  Design-Build Contractor  Indemnity.","acb1c6a0-90e3-4b59-926a-7dd3e3a0103b","0.630985677242279"
"19.4 Design-Build Contractor Remedies for Developer Default.","b69c1129-6b9d-4b3d-b627-7d86fe9bd1bc","0.6534136533737183"
"DEVELOPER FINANCING","b69c1129-6b9d-4b3d-b627-7d86fe9bd1bc","0.6434450745582581"
"V. CONTRACT  WORK  HOURS  AND SAFETY STANDARDS  ACT","b69c1129-6b9d-4b3d-b627-7d86fe9bd1bc","0.6425970792770386"
"MULTIPLE  OBLIGEE  RIDER","c9a8f33c-dce6-4c4c-8038-ad989466060e","0.6205339431762695"
"(PERFORMANCE  BOND)","c9a8f33c-dce6-4c4c-8038-ad989466060e","0.5884301662445068"
"VI.  SUBLETTING  OR ASSIGNING  THE CONTRACT","c9a8f33c-dce6-4c4c-8038-ad989466060e","0.5579468607902527"
"MULTIPLE  OBLIGEE  RIDER","74977421-011d-4947-9644-2b4481084d55","0.5412721633911133"
"THE CONDITION  OF THE FOREGOING  OBLIGATION  IS SUCH THAT:","74977421-011d-4947-9644-2b4481084d55","0.5338054895401001"
"MULTIPLE  OBLIGEE  RIDER","cc2236ea-a6ae-4e2b-abae-8ea9a28ab836","0.518990695476532"
"(h) Pollution Insurance","cc2236ea-a6ae-4e2b-abae-8ea9a28ab836","0.4819365441799164"
"THE CONDITION  OF THE FOREGOING  OBLIGATION  IS SUCH THAT:","cc2236ea-a6ae-4e2b-abae-8ea9a28ab836","0.4785401225090027"
"REQUIRED  CONTRACT  PROVISIONS","907a0c2a-890e-45c3-af1c-211b22cae878","0.5609085559844971"
"10A,1 Construction  Payments.","907a0c2a-890e-45c3-af1c-211b22cae878","0.5598808526992798"
"MULTIPLE  OBLIGEE  RIDER","907a0c2a-890e-45c3-af1c-211b22cae878","0.5585956573486328"
"7 .6.2 [Not Used)","501deedb-b8d4-4fbe-9ad6-fb3e7a1071cd","0.5971190929412842"
"EARLY TERMINATION DATES AND TERMS FOR TERMINATION COMPENSATION","501deedb-b8d4-4fbe-9ad6-fb3e7a1071cd","0.5709222555160522"
"2. PAYMENTS UNDER THE ASSIGNED AGREEMENT.","501deedb-b8d4-4fbe-9ad6-fb3e7a1071cd","0.5707123279571533"
"10A.4.4 Construction  Payment Adjustment  and Withholding.","e5f25982-bddb-4890-b314-6d9d75d9d614","0.5754635334014893"
"10A,1 Construction  Payments.","e5f25982-bddb-4890-b314-6d9d75d9d614","0.5730083584785461"
"10A.4.2  Milestone  Delay Liquidated  Damages.","e5f25982-bddb-4890-b314-6d9d75d9d614","0.5352503061294556"
"VII. SAFETY: ACCIDENT PREVENTION","41eb2c03-07b7-4f72-812a-4d0b4c8becc8","0.6620997190475464"
"FEDERAL REQUIREMENTS; COMPLIANCE WITH OTHER LAWS","41eb2c03-07b7-4f72-812a-4d0b4c8becc8","0.6527743935585022"
